path,category,linked_notes_count,footer_present,footer_link_count,dangling_targets,mismatch_detail,safe_auto_candidate,error
liberal_arts/personal_development/employment/linkedin_profile_strategy.md,mismatch,5,True,5,network_plus_study_plan,"linked_notes=['employment_pipeline', 'network_plus_study_plan', 'resume_master', 'tunnel_to_towers_employment_services', 'vs_enc_handoff'] | footer=['employment_pipeline', 'network_plus_7_day_catch_up_sprint', 'resume_master', 'tunnel_to_towers_employment_services', 'vs_enc_handoff']",False,
liberal_arts/personal_development/employment/resume_master.md,no_frontmatter,0,False,0,,,False,
liberal_arts/personal_development/employment/tunnel_to_towers_employment_services.md,ok,4,True,4,,,False,
liberal_arts/personal_development/exercise/beginner_workout_plan.md,no_frontmatter,0,False,0,,,False,
liberal_arts/personal_development/projects/javascript_projects/javascript_apis.md,linked_notes_missing_or_empty,0,True,2,,,False,
liberal_arts/personal_development/projects/q1_2026_execution_charter.md,mismatch,4,True,4,,"linked_notes=['agent_identity_schema', 'douglass_operating_system', 'python_learning_path', 'to_do_list'] | footer=['agent_identity_schema', 'avm_syndicate_gameplan', 'python_learning_path', 'to_do_list']",False,
liberal_arts/personal_development/projects/the-lion-of-anacostia-overview.md,linked_notes_missing_or_empty,0,True,2,,,False,
liberal_arts/reading_journal/book_summaries/critical_theory/technofeudalism/summary_of_technofeudalism.md,ok,3,True,3,,,False,
liberal_arts/reading_journal/book_summaries/critical_theory/technofeudalism/technofeudalism_outline_nb_lm.md,mismatch,4,True,2,[[bias_detection_pipeline.md]]; [[data_alchemy.md]]; [[platform_critique_map.md]]; [[vault_structure_emitter.py]],"linked_notes=['[[bias_detection_pipeline.md]]', '[[data_alchemy.md]]', '[[platform_critique_map.md]]', '[[vault_structure_emitter.py]]'] | footer=['note_three', 'note_two']",False,
liberal_arts/reading_journal/book_summaries/critical_theory/technofeudalism/technofeudalism_what_killed_capitalism.md,linked_notes_missing_or_empty,0,True,2,,,False,
liberal_arts/reading_journal/book_summaries/critical_theory/technofeudalism/varoufakis_technofeudalism_notes.md,linked_notes_missing_or_empty,0,True,4,,,False,
liberal_arts/reading_journal/book_summaries/the_black_president/manifest.md,no_frontmatter,0,False,0,,,False,
liberal_arts/reading_journal/book_summaries/the_black_president/source_notes/the_black_president_summary.md,mismatch,2,True,3,,"linked_notes=['scholarly_reading_journey', 'session_context'] | footer=['africana_studies_hub', 'sankofa_spine', 'scholarly_reading_journey']",False,
liberal_arts/reading_journal/book_summaries/the_black_president/summaries/summary_of_the_black_president.md,mismatch,3,True,2,scorpyunstyle_summary_templates,"linked_notes=['michael_brown_ferguson_deep_research', 'scholarly_reading_journey', 'scorpyunstyle_summary_templates'] | footer=['note_three', 'note_two']",False,
liberal_arts/reading_journal/deep_research/black_panther_party_archival_scroll.md,footer_missing,3,False,0,,,True,
liberal_arts/reading_journal/deep_research/compromise_of_1877/ompromise_of_1877_scroll.md,mismatch,5,True,2,george_washington_williams_congo_letter; mapping_black_identity_across_the_digital_landscape.pdf; reconstruction_in_america_eji.pdf; the_great_betrayal_of_1877.pdf; voter_suppression,"linked_notes=['george_washington_williams_congo_letter', 'mapping_black_identity_across_the_digital_landscape.pdf', 'reconstruction_in_america_eji.pdf', 'the_great_betrayal_of_1877.pdf', 'voter_suppression'] | footer=['note_three', 'note_two']",False,
liberal_arts/reading_journal/deep_research/michael_brown_ferguson_deep_research.md,mismatch,3,True,2,black_lives_matter_movement; reading_reflection_journal,"linked_notes=['black_lives_matter_movement', 'reading_log', 'reading_reflection_journal'] | footer=['note_three', 'note_two']",False,
liberal_arts/reading_journal/scholarly_reading_journey.md,mismatch,4,True,6,,"linked_notes=['reading_package_playbook', 'scholarly_reading_protocol', 'session_context', 'summary_styles_guide'] | footer=['africana_studies_hub', 'reading_package_playbook', 'sankofa_spine', 'scorpyunstyle_summary_templates', 'session_context', 'summary_styles_guide']",False,
liberal_arts/reading_journal/scholarly_reading_protocol.md,mismatch,2,True,2,,"linked_notes=['reading_package_playbook', 'summary_styles_guide'] | footer=['note_three', 'note_two']",False,
liberal_arts/reading_systems/anacostia_library/107_days.md,dangling_target,2,True,2,black_political_power_map; electoral_crisis_architecture,,False,
liberal_arts/reading_systems/anacostia_library/a_dream_deferred_jesse_jackson_and_the_fight_for_black_political_power.md,dangling_target,3,True,3,black_political_power_map; rainbow_coalition_analysis,,False,
liberal_arts/reading_systems/anacostia_library/a_map_to_the_door_of_no_return_notes_to_belonging.md,ok,2,True,2,,,False,
liberal_arts/reading_systems/anacostia_library/a_new_earth_create_a_better_life.md,ok,2,True,2,,,False,
liberal_arts/reading_systems/anacostia_library/a_protest_history_of_the_united_states.md,dangling_target,3,True,3,abolition_networks; civil_resistance_map; protest_memory_archive,,False,
liberal_arts/reading_systems/anacostia_library/a_short_account_of_the_destruction_of_the_indies.md,dangling_target,2,True,2,colonial_violence_architecture; indigenous_resistance,,False,
liberal_arts/reading_systems/anacostia_library/abundance.md,dangling_target,2,True,2,governance_throughput_analysis,,False,
liberal_arts/reading_systems/anacostia_library/african_american_history_a_very_short_introduction.md,dangling_target,3,True,3,civil_rights_continuum; origins_of_black_resistance,,False,
liberal_arts/reading_systems/anacostia_library/african_founders_how_enslaved_people_expanded_american_ideals.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/algebra_survival_guide_a_conversational_handbook_for_the_thoroughly_befuddled.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/amplified_holy_bible_captures_the_full_meaning_behind_the_original_greek_and_hebrew.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/an_indigenous_peoples_history_of_the_united_states_10th_anniversary_edition.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/assata_an_autobiography.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/attack_from_within_how_disinformation_is_sabotaging_america.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/autocracy_inc_the_dictators_who_want_to_run_the_world.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/before_elvis_the_african_american_musicians_who_made_the_king.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/behind_the_scenes_or_thirty_years_a_slave_and_four_years_in_the_white_house.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/black_af_history_the_un_whitewashed_story_of_america.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/black_against_empire.md,dangling_target,3,True,3,bpp_ten_point_program; revolutionary_abolition_primer,,False,
liberal_arts/reading_systems/anacostia_library/black_gotham_a_family_history_of_african_americans_in_nineteenth_century_new_york_city.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/black_gun_silver_star_the_life_and_legend.md,footer_missing,4,False,0,africana_studies_black_culture_and_memory; american_mythmaking_structures; hell_on_the_border_the_bass_reeves; the_counter_revolution_of_1776_slavery_capitalism,,False,
liberal_arts/reading_systems/anacostia_library/black_manhattan.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/black_marxism_the_making_of_the_black_radical_tradition.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/black_reconstruction_in_america.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/black_skin_white_masks.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/blake_or_the_huts_of_america.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/born_in_blackness_africa_africans_and_the_making_of_the_modern_world_1471_to_the_second_world_w_ar.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/carceral_apartheid_how_lies_and_white_supremacists_run_our_prisons.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/cloud_computing_revised_and_updated_edition.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/cobalt_red_how_the_blood_of_the_congo_powers_our_lives.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/college_algebra_corequisite_support.md,dangling_target,3,True,3,precalc_transition_guide,,False,
liberal_arts/reading_systems/anacostia_library/deep_learning.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/emotional_intelligence_why_it_can_matter_more_than_iq.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/empire_of_ai_dreams_and_nightmares_in_sam_altman_s_openai.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/forced_into_glory_abraham_lincolns_white_dream.md,dangling_target,3,True,3,colonization_history; lincoln_reconstruction_failure,,False,
liberal_arts/reading_systems/anacostia_library/frederick_douglass_in_washington_d_c_the_lion_of_anacostia.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/from_here_to_equality_second_edition_reparations_for_black_americans_in_the_twenty_first_century.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/hell_on_the_border_the_bass_reeves_trilogy_book_two.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/hiding_in_plain_sight_the_invention_of_donald_trump_and_the_erosion_of_america.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/i_never_had_it_made_an_autobiography_of_jackie_robinson.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/impeachment_a_handbook.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/imperial_twilight_the_opium_war_and_the_end_of_china_s_last_golden_age.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/in_byron_s_wake_the_turbulent_lives_of_lord_byron_s_wife_and_daughter_annabella_milbanke_and_ada_lovelace.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/in_the_matter_of_nat_turner_a_speculative_history.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/introduction_to_computation_and_programming_using_python_third_edition_with_application_to_computational_modeling_and_understanding_data.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/isaac_newton.md,dangling_target,2,True,2,history_of_physics; scientific_revolution,,False,
liberal_arts/reading_systems/anacostia_library/john_brown.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/john_henry_days_a_novel.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/john_jay_founding_father.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/king_leopold_s_ghost_a_story_of_greed_terror_and_heroism_in_colonial_africa.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/lies_about_black_people_challenging_common_racist_stereotypes_on_our_path_to_common_antiracist_understanding.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/lies_my_teacher_told_me_everything_your_american_history_textbook_got_wrong.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/lobbying_for_zionism_on_both_sides_of_the_atlantic.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/mandate_for_leadership_the_conservative_promise.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/martin_delany_frederick_douglass_and_the_politics_of_representative_identity.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/negro_comrades_of_the_crown_african_americans_and_the_british_empire_fight_the_u_s_before_emancipation.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/nineteen_eighty_four.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/once_an_eagle_a_novel.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/only_god_can_judge_me_the_many_lives_of_tupac_shakur.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/our_american_israel_the_story_of_an_entangled_alliance.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/panam_captain.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/picturing_frederick_douglass.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/political_ideologies_an_introduction.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/python_crash_course_3rd_edition_a_hands_on_project_based_introduction_to_programming.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/python_for_data_science.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/race_matters.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/slavery_by_another_name.md,footer_missing,3,False,0,carceral_apartheid,,False,
liberal_arts/reading_systems/anacostia_library/slavery_by_another_name_the_re_enslavement_of_black_americans_from_the_civil_war_to_world_war_ii.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/slow_poison_idi_amin_yoweri_museveni_and_the_making_of_the_ugandan_state.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/smokin_and_grillin_with_aaron_brown_more_than_100_spectacular_recipes_for_cooking_outdoors.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/speech_to_print.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/stolen_legacy_greek_philosophy_is_stolen_egyptian_philosophy.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/technofeudalism_what_killed_capitalism.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/the_1619_project_a_new_american_origin_story.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/the_african_origin_of_civilization_myth_or_reality.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/the_black_antifascist_tradition_fighting_back_from_anti_lynching_to_abolition.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/the_black_jacobins_toussaint_l_ouverture_and_the_san_domingo_revolution.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/the_black_president_hope_and_fury_in_the_age_of_obama.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/the_bluest_eye.md,dangling_target,3,True,3,black_feminist_thought_map; cultural_hegemony_analysis; internalized_racism_framework,,False,
liberal_arts/reading_systems/anacostia_library/the_butterfly_effect_how_kendrick_lamar_ignited_the_soul_of_black_america.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/the_color_of_money_black_banks_&_the_racial_wealth_gap.md,dangling_target,4,True,4,black_banking_history; freedmens_bureau_failure; racial_capitalism_core,,False,
liberal_arts/reading_systems/anacostia_library/the_coming_a_novel.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/the_counter_revolution_of_1776_slave_resistance_and_the_origins_of_the_united_states_of_america.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/the_creative_computer_machine_intelligence_and_human_knowledge.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/the_deep_learning_revolution.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/the_devil_s_chessboard_allen_dulles_the_cia_and_the_rise_of_america_s_secret_government.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/the_devil_you_know_a_black_power_manifesto.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/the_diversity_myth_multiculturalism_and_the_politics_of_intolerance_at_stanford.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/the_failed_promise_reconstruction_frederick_douglass_and_the_impeachment_of_andrew_johnson.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/the_first_and_last_king_of_haiti_the_rise_and_fall_of_henry_christophe.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/the_grift_the_downward_spiral_of_black_republicans_from_the_party_of_lincoln_to_the_cult_of_trump.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/the_hundred_years_war_on_palestine_a_history_of_settler_colonialism_and_resistance_1917_2017.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/the_life_of_herod_the_great.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/the_message.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/the_miseducation_of_the_negro.md,dangling_target,2,True,2,africana_reading_method,,False,
liberal_arts/reading_systems/anacostia_library/the_modern_library_in_search_of_lost_time_complete_and_unabridged_6_book_bundle_remembrance_of_things_past_volumes_i_vi.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/the_negro_and_fusion_politics_in_north_carolina_1894_1901.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/the_new_jim_crow_mass_incarceration_in_the_age_of_colorblindness.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/the_original_meaning_of_the_fourteenth_amendment_its_letter_and_spirit.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/the_other_wes_moore_one_name_two_fates.md,ok,1,True,1,,,False,
liberal_arts/reading_systems/anacostia_library/the_personal_librarian_a_gma_book_club_pick.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/the_pillars_of_the_earth_a_novel.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/the_reflective_practitioner_how_professionals_think_in_action.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/the_responsibility_of_intellectuals_in_the_age_of_fascism_and_genocide.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/the_spook_who_sat_by_the_door_a_novel.md,dangling_target,3,True,3,black_resistance_constellation; monroe_doctrine_analysis,,False,
liberal_arts/reading_systems/anacostia_library/the_sugar_barons_family_corruption_empire_and_war_in_the_west_indies.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/they_say_i_say_fifth_edition_with_registration_card.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/thinking_in_systems_a_primer.md,dangling_target,3,True,3,abolition_as_system_design; ecological_limits_framework; systems_power_analysis,,False,
liberal_arts/reading_systems/anacostia_library/thrawn_alliances_star_wars.md,footer_missing,3,False,0,reading_systems_index; star_wars_lore_index,,False,
liberal_arts/reading_systems/anacostia_library/wake_the_hidden_history_of_women_led_slave_revolts.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/weapons_of_math_destruction_how_big_data_increases_inequality_and_threatens_democracy.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/white_philanthropy_carnegie_corporation_s_an_american_dilemma_and_the_making_of_a_white_world_order.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/white_trash_the_400_year_untold_history_of_class_in_america.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/why_we_can_t_wait.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library/writing_to_save_a_life_the_louis_till_file.md,footer_missing,1,False,0,none_linked_yet,,False,
liberal_arts/reading_systems/anacostia_library_catalog_classified_by_subject.md,footer_missing,3,False,0,griotbox-ontology; sankofacut-manifesto; ubw-metadata-spec,,False,
liberal_arts/reading_systems/book_companions/analysis/political_capacity_map.md,mismatch,1,True,2,,"linked_notes=['a_new_earth_create_a_better_life'] | footer=['abundance', 'governance_throughput_analysis']",False,
liberal_arts/reading_systems/book_companions/consciousness/consciousness_map.md,ok,1,True,1,,,False,
liberal_arts/reading_systems/book_companions/consciousness/inner_work_architecture.md,ok,2,True,2,,,False,
liberal_arts/reading_systems/book_companions/diaspora_memory/diasporic_memory_routes.md,dangling_target,2,True,2,diasporic_cartography,,False,
liberal_arts/reading_systems/book_companions/governance/carr_reading_method.md,footer_missing,4,False,0,book_companion_overview; carrscroll_index; reading_systems_overview; sankofacut_style_guide,,False,
liberal_arts/reading_systems/book_companions/governance/full_annotated_reading_list_icwc_100.md,mismatch,3,True,3,,"linked_notes=['carrscroll_100', 'parallel_infrastructure', 'summary_styles_guide'] | footer=['carrscroll_100', 'parallel_infrastructure', 'vault_summary_transmission_protocols']",False,
liberal_arts/reading_systems/book_companions/math_foundations_map.md,dangling_target,3,True,3,precalc_transition_guide,,False,
liberal_arts/reading_systems/book_summaries.md,linked_notes_missing_or_empty,0,True,0,,,False,
liberal_arts/sacred_texts/adinkra_encryption_protocols.md,dangling_target,3,True,6,scorpyunstyle_summary_guide,,False,
liberal_arts/sacred_texts/biblical_theme_miner.md,no_frontmatter,0,False,0,,,False,
liberal_arts/sacred_texts/sacred_tech_ui.md,ok,3,True,3,,,False,
liberal_arts/sacred_texts/sacred_texts_overview.md,ok,3,True,3,,,False,
liberal_arts/sacred_texts/script_discipline.md,ok,4,True,4,,,False,
science/ai_ml/ai_ethics/ai_bias_case_studies.md,no_frontmatter,0,False,0,,,False,
science/ai_ml/ai_ethics/ai_ethics_overview.md,ok,3,True,3,,,False,
science/ai_ml/ai_ethics/ai_fairness_trenches.md,dangling_target,4,True,4,ai_bias_vectors; algorithmic_risk_matrix,,False,
science/ai_ml/ai_ethics/ai_ml_mathematical_modeling.md,dangling_target,5,True,5,ai-ml-overview; bias-detection; bias-flag; ibm-ai-developer-cert-generative-ai-courses; the-lion-of-anacostia-bias-detection,,False,
science/ai_ml/ai_ethics/ai_ml_neural_networks.md,ok,4,True,4,,,False,
science/ai_ml/ai_ethics/enterprise_agentic_case_studies/terzo_case_notes.md,no_frontmatter,0,False,0,,,False,
science/ai_ml/ai_ethics/laws_41_intro_to_machine_learning.md,mismatch,1,True,2,,"linked_notes=['sankofa_spine'] | footer=['note_three', 'note_two']",False,
science/ai_ml/ai_ethics/nzinga_digital_defense_data_sovereignty.md,mismatch,1,True,6,null,"linked_notes=['null'] | footer=['data_sovereignty_frontline', 'metadrop.py', 'sankofa_spine', 'session_context', 'vault_path_glyph', 'war_council']",False,
science/ai_ml/ai_ethics/structure_note_ai_ethics_framework.md,ok,3,True,3,,,False,
science/ai_ml/ai_ethics/structure_note_bias_detection_framework.md,linked_notes_missing_or_empty,0,True,0,,,False,
science/ai_ml/ai_ethics/structure_note_social_justice_in_ai.md,linked_notes_missing_or_empty,0,True,2,,,False,
science/ai_ml/ai_ethics/the_lion_of_anacostia.md,linked_notes_missing_or_empty,0,True,0,,,False,
science/ai_ml/ai_ethics/the_lion_of_anacostia_bias_detection.md,mismatch,7,True,7,birthright_citizenship_under_ai_and_trumpism; constitutional_risk,"linked_notes=['ai_ml_basics', 'birthright_citizenship_under_ai_and_trumpism', 'constitutional_risk', 'foundations_programming_terms', 'python_chapter4_exercises', 'structure_note_ai_ethics_framework', 'structure_note_bias_detection_framework'] | footer=['ai_ml_basics', 'birthright_citizenship_under_algorithmic_governance', 'constitutional_risk', 'foundations_programming_terms', 'python_chapter4_exercises', 'structure_note_ai_ethics_framework', 'structure_note_bias_detection_framework']",False,
science/ai_ml/ai_ml_basics.md,ok,4,True,4,,,False,
science/ai_ml/ai_ml_glossary.md,ok,4,True,4,,,False,
science/ai_ml/ai_ml_neural_networks.md,ok,5,True,5,,,False,
science/ai_ml/ai_ml_overview.md,ok,4,True,4,,,False,
science/ai_ml/curriculum/intro_machine_learning.md,dangling_target,5,True,5,bias_detection; evaluation_basics,,False,
science/deep_learning/deep_learning_roadmap.md,linked_notes_missing_or_empty,0,True,2,,,False,
science/deep_learning/phase_1_foundations.md,linked_notes_missing_or_empty,0,True,2,,,False,
science/history/labor_history/antipodean_resistance/19th_century_great_resignation.md,ok,4,True,4,,,False,
science/ibm_ai_developer/01_introduction_to_software_engineering/artifacts.md,no_frontmatter,0,False,0,,,False,
science/ibm_ai_developer/01_introduction_to_software_engineering/course_notes/module_01_the_software_development_lifecycle/building_quality_software.md,ok,3,True,3,,,False,
science/ibm_ai_developer/01_introduction_to_software_engineering/course_notes/module_01_the_software_development_lifecycle/phases_of_the_sdlc.md,mismatch,4,True,4,queen_nzinga_mbande_1583_1663]],"linked_notes=['queen_nzinga_mbande_1583_1663]]', 'readme', 'sankofa_spine', 'what_is_software_engineering'] | footer=['queen_nzinga_mbande_1583_1663', 'readme', 'sankofa_spine', 'what_is_software_engineering']",False,
science/ibm_ai_developer/01_introduction_to_software_engineering/course_notes/module_01_the_software_development_lifecycle/README.md,footer_missing,2,False,0,,,True,
science/ibm_ai_developer/01_introduction_to_software_engineering/course_notes/module_01_the_software_development_lifecycle/sdlc_course_intro.md,ok,2,True,2,,,False,
science/ibm_ai_developer/01_introduction_to_software_engineering/course_notes/module_01_the_software_development_lifecycle/software_development_lifecycle.md,ok,4,True,4,,,False,
science/ibm_ai_developer/01_introduction_to_software_engineering/course_notes/module_01_the_software_development_lifecycle/what_is_software_engineering.md,mismatch,3,True,5,[[sankofa_spine]]; queen_nzinga_mbande_1583_1663]],"linked_notes=['[[sankofa_spine]]', 'douglass_as_algorithm', 'queen_nzinga_mbande_1583_1663]]'] | footer=['douglass_as_algorithm', 'queen_nzinga_mbande_1583_1663', 'sankofa_spine', 'software_development_lifecycle', 'thinking_in_systems_a_primer']",False,
science/ibm_ai_developer/01_introduction_to_software_engineering/course_notes/module_02_introduction_to_software_development/README.md,no_frontmatter,0,False,0,,,False,
science/ibm_ai_developer/01_introduction_to_software_engineering/course_notes/module_03_basics_of_programming/README.md,no_frontmatter,0,False,0,,,False,
science/ibm_ai_developer/01_introduction_to_software_engineering/course_notes/module_04_software_architecture_design_and_patterns/README.md,no_frontmatter,0,False,0,,,False,
science/ibm_ai_developer/01_introduction_to_software_engineering/course_notes/module_05_job_opportunities_and_skillsets_in_software_engineering/README.md,no_frontmatter,0,False,0,,,False,
science/ibm_ai_developer/01_introduction_to_software_engineering/course_notes/module_06_final_quiz_and_final_project/README.md,no_frontmatter,0,False,0,,,False,
science/ibm_ai_developer/01_introduction_to_software_engineering/course_notes.md,no_frontmatter,0,False,0,,,False,
science/ibm_ai_developer/01_introduction_to_software_engineering/README.md,ok,2,True,2,,,False,
science/ibm_ai_developer/02_introduction_to_artificial_intelligence/artifacts.md,no_frontmatter,0,False,0,,,False,
science/ibm_ai_developer/02_introduction_to_artificial_intelligence/course_notes.md,no_frontmatter,0,False,0,,,False,
